id,value
Seeta Aur Geeta.69867.Seeta Aur Geeta,118.9597197461706
Seeta Aur Geeta.1943087.Seeta Aur Geeta,261.8010576655916
Seeta Aur Geeta.1265764.Seeta Aur Geeta,101.91522137720665
Seeta Aur Geeta.2164355.Seeta Aur Geeta,350.67695147909683
Seeta Aur Geeta.1945809.Seeta Aur Geeta,310.2848794327297
Seeta Aur Geeta.145212.Seeta Aur Geeta,360.3893513598127
Seeta Aur Geeta.1977959.Seeta Aur Geeta,330.72566645537404
Seeta Aur Geeta.1281187.Seeta Aur Geeta,399.32152860371576
Seeta Aur Geeta.2367275.Seeta Aur Geeta,391.1947978519226
Seeta Aur Geeta.12771.Seeta Aur Geeta,425.81430987265844
Seeta Aur Geeta.2353323.Seeta Aur Geeta,325.7194818534395
Seeta Aur Geeta.918023.Seeta Aur Geeta,432.2663910265673
Seeta Aur Geeta.2129835.Seeta Aur Geeta,144.5043386249802
Seeta Aur Geeta.447223.Seeta Aur Geeta,227.1855210067323
Seeta Aur Geeta.592010.Seeta Aur Geeta,399.7215842269267
Seeta Aur Geeta.431609.Seeta Aur Geeta,435.4478152476962
Seeta Aur Geeta.272772.Seeta Aur Geeta,346.43048692476486
Seeta Aur Geeta.955917.Seeta Aur Geeta,424.774083656044
Seeta Aur Geeta.1735266.Seeta Aur Geeta,477.0006710552773
Seeta Aur Geeta.928743.Seeta Aur Geeta,397.4465212302666
Seeta Aur Geeta.1624421.Seeta Aur Geeta,363.3113293791239
Seeta Aur Geeta.2321468.Seeta Aur Geeta,469.6994822836732
Seeta Aur Geeta.160876.Seeta Aur Geeta,450.6457493855384
Seeta Aur Geeta.240705.Seeta Aur Geeta,389.7354234082284
Seeta Aur Geeta.2642565.Seeta Aur Geeta,225.77273049721578
Seeta Aur Geeta.622194.Seeta Aur Geeta,468.8238760780333
Seeta Aur Geeta.273084.Seeta Aur Geeta,473.72976053266405
Seeta Aur Geeta.2600899.Seeta Aur Geeta,355.7354466389652
Seeta Aur Geeta.2050416.Seeta Aur Geeta,373.6022727823786
Seeta Aur Geeta.1267643.Seeta Aur Geeta,174.90279203981572
Seeta Aur Geeta.807586.Seeta Aur Geeta,507.4908952094429
Seeta Aur Geeta.1005101.Seeta Aur Geeta,547.2744553438126
Seeta Aur Geeta.102219.Seeta Aur Geeta,580.0787117154439
Seeta Aur Geeta.265628.Seeta Aur Geeta,465.708618171113
Seeta Aur Geeta.2323068.Seeta Aur Geeta,346.9829161004875
Seeta Aur Geeta.2098144.Seeta Aur Geeta,345.2131198523886
Seeta Aur Geeta.1378276.Seeta Aur Geeta,226.29213168267586
Seeta Aur Geeta.886716.Seeta Aur Geeta,479.0031417812699
Seeta Aur Geeta.316716.Seeta Aur Geeta,559.7171947839604
Seeta Aur Geeta.1573271.Seeta Aur Geeta,560.0637553004144
Seeta Aur Geeta.2240318.Seeta Aur Geeta,503.96738539275754
Seeta Aur Geeta.711595.Seeta Aur Geeta,306.54547166521314
Seeta Aur Geeta.1199825.Seeta Aur Geeta,438.29647630094126
Seeta Aur Geeta.2085613.Seeta Aur Geeta,319.18291859707983
Strange Relations
Strange Relations.1488844.Strange Relations,298.57973993781803
Strange Relations.822109.Strange Relations,489.6344522819668
Strange Relations.885013.Strange Relations,382.0249573804331
Strange Relations.2059652.Strange Relations,505.0711527787267
Strange Relations.1666394.Strange Relations,300.3898959097563
Strange Relations.1759415.Strange Relations,424.9811470236507
Strange Relations.1025579.Strange Relations,295.7675048894924
Strange Relations.712664.Strange Relations,320.38406509385186
Strange Relations.1331154.Strange Relations,303.5257647848945
Strange Relations.1065039.Strange Relations,253.95149557005934
Strange Relations.1544320.Strange Relations,145.02180193669093
Strange Relations.410199.Strange Relations,451.8626535918651
Strange Relations.1745265.Strange Relations,425.3077213996531
Strange Relations.1997470.Strange Relations,329.8657026956301
Strange Relations.2031561.Strange Relations,340.9669176467203
Strange Relations.1176140.Strange Relations,201.48352784725168
Strange Relations.2336133.Strange Relations,340.396894856488
Strange Relations.951709.Strange Relations,214.35481240312947
Strange Relations.585247.Strange Relations,101.64848799655233
Strange Relations.2625420.Strange Relations,199.90508611719974
Strange Relations.824097.Strange Relations,230.759240829142
Strange Relations.2630686.Strange Relations,464.87139286209026
Strange Relations.644003.Strange Relations,276.60758841415117
Strange Relations.1329923.Strange Relations,373.3644443283677
Strange Relations.2472537.Strange Relations,240.8598488393036
Strange Relations.403531.Strange Relations,498.2425441388868
Strange Relations.699878.Strange Relations,208.2391539822952
Strange Relations.1874659.Strange Relations,514.85172593341
Strange Relations.862759.Strange Relations,348.01668546630634
Strange Relations.1166950.Strange Relations,157.86115637303232
Strange Relations.669077.Strange Relations,234.54589636358017
Strange Relations.1109700.Strange Relations,418.19808964988783
Strange Relations.1056998.Strange Relations,539.0044826834873
Strange Relations.903692.Strange Relations,282.4359786523578
Strange Relations.140274.Strange Relations,391.43446175925396
Strange Relations.2171849.Strange Relations,400.26173634848163
Strange Relations.776067.Strange Relations,309.5713941174758
Strange Relations.1076258.Strange Relations,339.6562537876348
Strange Relations.1663216.Strange Relations,270.06108097820095
Strange Relations.549526.Strange Relations,350.3985896095481
Strange Relations.243437.Strange Relations,436.2873319769802
Strange Relations.862622.Strange Relations,325.28093754071017
Strange Relations.1513144.Strange Relations,178.7148905286383
Strange Relations.554875.Strange Relations,245.02241639483816
Strange Relations.2480084.Strange Relations,378.3801041988268
Strange Relations.1794216.Strange Relations,340.4991212905453
Strange Relations.2187374.Strange Relations,314.02991945602963
Strange Relations.2503129.Strange Relations,410.9549516783332
Strange Relations.263315.Strange Relations,287.5454570755053
Strange Relations.1734805.Strange Relations,370.15757612534605
Strange Relations.205706.Strange Relations,357.20091550462456
Strange Relations.887273.Strange Relations,267.4412747411125
Strange Relations.1294425.Strange Relations,422.76359580387856
Strange Relations.693789.Strange Relations,356.7859846615875
Strange Relations.1508073.Strange Relations,300.02909677309157
Strange Relations.1371016.Strange Relations,300.01393274799335
Strange Relations.1296163.Strange Relations,337.27164965529477
Strange Relations.1075579.Strange Relations,280.7908314759191
Strange Relations.973356.Strange Relations,270.506314337025
Strange Relations.1170033.Strange Relations,105.85603358233944
Strange Relations.2209675.Strange Relations,223.46661226222443
Strange Relations.326587.Strange Relations,343.19234683410826
Strange Relations.1512138.Strange Relations,494.30630712863996
Strange Relations.989704.Strange Relations,99.49981352051462
Strange Relations.1129423.Strange Relations,303.9491943035804
Strange Relations.1744889.Strange Relations,344.2512218246706
Strange Relations.543981.Strange Relations,256.35418390022886
Strange Relations.2360117.Strange Relations,249.80604364786342
Strange Relations.829326.Strange Relations,411.9360344714361
Strange Relations.2433426.Strange Relations,437.83268316385664
Strange Relations.395100.Strange Relations,355.1425763449569
Strange Relations.2336678.Strange Relations,319.93575385648006
Strange Relations.2422606.Strange Relations,320.16584432306627
Strange Relations.1567328.Strange Relations,310.63353907041756
Strange Relations.2091010.Strange Relations,303.4312749771335
Strange Relations.2537219.Strange Relations,328.33089437041065
Strange Relations.1392773.Strange Relations,306.51292787061925
Strange Relations.1697479.Strange Relations,309.47312557293253
Strange Relations.1990901.Strange Relations,384.03886288470244
Strange Relations.1712147.Strange Relations,318.21849009425415
Strange Relations.14690.Strange Relations,307.5169090630548
Strange Relations.2415594.Strange Relations,375.8099822110216
Strange Relations.2173336.Strange Relations,428.34700401189804
Strange Relations.2473170.Strange Relations,437.7379598054284
Strange Relations.900816.Strange Relations,265.3391866281338
Strange Relations.1331887.Strange Relations,308.85678613969327
Strange Relations.566690.Strange Relations,492.3142096122692
Strange Relations.1623132.Strange Relations,340.6566491568573
Strange Relations.889439.Strange Relations,320.30902271373975
Strange Relations.1228922.Strange Relations,398.65651199118906
Strange Relations.122601.Strange Relations,399.31907164810224
Strange Relations.1623180.Strange Relations,464.07732215643574
Strange Relations.282486.Strange Relations,268.89024984716383
Strange Relations.1987434.Strange Relations,377.360462329149
Strange Relations.1788036.Strange Relations,324.9494575965374
Strange Relations.259985.Strange Relations,74.72099944189408
Strange Relations.756049.Strange Relations,196.05062527099554
Strange Relations.1443524.Strange Relations,383.5435612036764
Strange Relations.1319997.Strange Relations,499.6159285407071
Strange Relations.1483986.Strange Relations,493.3475677865824
Strange Relations.1992227.Strange Relations,95.55939218768185
Strange Relations.41412.Strange Relations,406.3844341513576
Strange Relations.1033971.Strange Relations,531.6657422058948
Strange Relations.724592.Strange Relations,499.97243643020283
Strange Relations.844736.Strange Relations,370.14274504097324
Strange Relations.2429465.Strange Relations,70.34465427906278
Strange Relations.1420990.Strange Relations,145.37261359512476
Strange Relations.273292.Strange Relations,238.41408733272544
Strange Relations.2387785.Strange Relations,363.3394432655865
Strange Relations.950515.Strange Relations,381.995839491958
Strange Relations.2503691.Strange Relations,286.7380064890405
Strange Relations.1329182.Strange Relations,273.973939199343
Strange Relations.62996.Strange Relations,122.87354825787205
Strange Relations.1181550.Strange Relations,238.46258222779505
Strange Relations.1436762.Strange Relations,381.2930341221028
Strange Relations.1608985.Strange Relations,371.986027808865
Strange Relations.2298339.Strange Relations,306.65142821475877
Strange Relations.305151.Strange Relations,417.49117869472127
Strange Relations.497196.Strange Relations,315.7059141880019
Strange Relations.2327803.Strange Relations,106.36971691050373
Strange Relations.716091.Strange Relations,316.7559673326365
Strange Relations.1468812.Strange Relations,336.10247990524147
Strange Relations.1174530.Strange Relations,689.1142721125553
Strange Relations.306466.Strange Relations,386.72883420498675
Strange Relations.449288.Strange Relations,194.27726560936173
Strange Relations.1527030.Strange Relations,170.77119893644706
Strange Relations.2439005.Strange Relations,315.27342599356695
Strange Relations.132390.Strange Relations,305.06577192158807
Strange Relations.1732628.Strange Relations,380.62230962382336
Strange Relations.1053359.Strange Relations,345.74429936088274
Strange Relations.1657359.Strange Relations,279.44582674830724
Strange Relations.247794.Strange Relations,308.55031574801296
Strange Relations.2039337.Strange Relations,228.77658810669516
Strange Relations.2285616.Strange Relations,302.5844541824445
Strange Relations.428170.Strange Relations,199.88177775749065
Strange Relations.358544.Strange Relations,404.0831118338599
Strange Relations.1402412.Strange Relations,300.393900711602
Strange Relations.899232.Strange Relations,281.04284077770365
Strange Relations.1907667.Strange Relations,419.7110473848288
Strange Relations.764750.Strange Relations,615.2743698899183
Strange Relations.758691.Strange Relations,187.72287123213627
Strange Relations.1306185.Strange Relations,367.0488137333815
Strange Relations.2414930.Strange Relations,130.94192376735174
Strange Relations.160650.Strange Relations,256.5804787994198
Strange Relations.2423875.Strange Relations,246.84633175197607
Strange Relations.1481271.Strange Relations,412.8334753127131
Strange Relations.2482233.Strange Relations,407.52374143664076
Strange Relations.2618229.Strange Relations,411.21309316861436
Strange Relations.2467008.Strange Relations,325.31503289751026
Strange Relations.1401310.Strange Relations,510.7704649580526
Strange Relations.1279874.Strange Relations,429.2312681436092
Strange Relations.1513370.Strange Relations,448.48341373793926
Strange Relations.2517152.Strange Relations,313.9647387759009
Strange Relations.2312349.Strange Relations,219.9180553162672
Strange Relations.1224344.Strange Relations,139.38184168438238
Strange Relations.1234158.Strange Relations,239.49890038559752
Strange Relations.635363.Strange Relations,429.7836178180955
Strange Relations.950827.Strange Relations,265.6046442751789
Strange Relations.834184.Strange Relations,249.81510315564321
Strange Relations.1079762.Strange Relations,372.7593579408855
Strange Relations.656399.Strange Relations,288.95111855995947
Strange Relations.2241806.Strange Relations,390.33736586659325
Strange Relations.1058950.Strange Relations,382.97775753958837
Strange Relations.166830.Strange Relations,96.06480392136734
Strange Relations.68845.Strange Relations,118.19806178281081
Strange Relations.408459.Strange Relations,485.4433386607798
Strange Relations.1869632.Strange Relations,250.32447402306906
Strange Relations.2309150.Strange Relations,242.83102209852885
Strange Relations.1261894.Strange Relations,259.2414086644188
Strange Relations.546578.Strange Relations,255.47785919968348
Strange Relations.2028934.Strange Relations,285.24285707350765
Strange Relations.310856.Strange Relations,175.65451838953655
Strange Relations.2571254.Strange Relations,423.21044194007004
Strange Relations.2431286.Strange Relations,374.96097534049824
Strange Relations.1081716.Strange Relations,385.41898537476175
Strange Relations.1688444.Strange Relations,368.27353873334084
Strange Relations.973736.Strange Relations,248.23198272825593
Strange Relations.1602923.Strange Relations,120.68633570046639
Strange Relations.846887.Strange Relations,94.7359122967942
Strange Relations.780936.Strange Relations,297.615186767817
Strange Relations.745867.Strange Relations,471.08479651305225
Strange Relations.2003092.Strange Relations,528.3430418691071
Strange Relations.907840.Strange Relations,674.9244973339514
Strange Relations.2519847.Strange Relations,207.98186693221461
Strange Relations.23244.Strange Relations,358.541036354257
Strange Relations.640910.Strange Relations,345.47602373403447
Strange Relations.853261.Strange Relations,367.6580125463924
Strange Relations.1910881.Strange Relations,260.1731720038818
Strange Relations.1127292.Strange Relations,345.6513773761304
Strange Relations.327122.Strange Relations,345.95644102640125
Strange Relations.2557615.Strange Relations,321.85685254575714
Strange Relations.1120091.Strange Relations,289.2108610670153
Strange Relations.1093275.Strange Relations,286.05956105985763
Strange Relations.69867.Strange Relations,106.98012393119072
Strange Relations.1943087.Strange Relations,238.9519296245633
Strange Relations.1265764.Strange Relations,94.96995370652456
Strange Relations.2164355.Strange Relations,311.1074131227573
Strange Relations.1945809.Strange Relations,282.89483985689986
Strange Relations.145212.Strange Relations,316.48580389870034
Strange Relations.1977959.Strange Relations,303.4170292571589
Strange Relations.1281187.Strange Relations,338.033624099162
Strange Relations.2367275.Strange Relations,347.6426729227519
Strange Relations.12771.Strange Relations,372.9332990335472
Strange Relations.2353323.Strange Relations,276.51281004835397
Strange Relations.918023.Strange Relations,369.6993546223829
Strange Relations.2129835.Strange Relations,125.03040286868124
Strange Relations.447223.Strange Relations,216.47952406078073
Strange Relations.592010.Strange Relations,356.73627573535595
Strange Relations.431609.Strange Relations,352.3401311989002
Strange Relations.272772.Strange Relations,279.7256335515081
Strange Relations.955917.Strange Relations,340.45545831354764
Strange Relations.1735266.Strange Relations,420.24899986529914
Strange Relations.928743.Strange Relations,338.8888578540521
Strange Relations.1624421.Strange Relations,320.1689091000217
Strange Relations.2321468.Strange Relations,394.4703437221334
Strange Relations.160876.Strange Relations,389.46632190467983
Strange Relations.240705.Strange Relations,361.64296044205105
Strange Relations.2642565.Strange Relations,212.24947748834867
Strange Relations.622194.Strange Relations,397.3226205759297
Strange Relations.273084.Strange Relations,409.10727982943183
Strange Relations.2600899.Strange Relations,307.882903824495
Strange Relations.2050416.Strange Relations,337.3481329703579
Strange Relations.1267643.Strange Relations,161.43834787722952
Strange Relations.807586.Strange Relations,446.3070933274114
Strange Relations.1005101.Strange Relations,495.4061107900996
Strange Relations.102219.Strange Relations,520.77790933797
Strange Relations.265628.Strange Relations,407.8947600026062
Strange Relations.2323068.Strange Relations,296.9774037448755
Strange Relations.2098144.Strange Relations,290.0911128149199
Strange Relations.1378276.Strange Relations,200.73317595724345
Strange Relations.886716.Strange Relations,412.3119868193413
Strange Relations.316716.Strange Relations,482.4076861189802
Strange Relations.1573271.Strange Relations,483.0881332103594
Strange Relations.2240318.Strange Relations,434.0202354010268
Strange Relations.711595.Strange Relations,271.3997466528337
Strange Relations.1199825.Strange Relations,388.814446725102
Strange Relations.2085613.Strange Relations,276.237841911113
Chump Change
Chump Change.1488844.Chump Change,322.03917937242875
Chump Change.822109.Chump Change,522.9989686774564
Chump Change.885013.Chump Change,415.3414228242899
Chump Change.2059652.Chump Change,501.7239441405641
Chump Change.1666394.Chump Change,357.09272116535624
Chump Change.1759415.Chump Change,481.91329029204564
Chump Change.1025579.Chump Change,263.96757371921336
Chump Change.712664.Chump Change,200.83936858244536
Chump Change.1331154.Chump Change,284.36948788623283
Chump Change.1065039.Chump Change,201.8613731043403
Chump Change.1544320.Chump Change,179.31244872330095
Chump Change.410199.Chump Change,389.5247947072308
Chump Change.1745265.Chump Change,407.66356158648335
Chump Change.1997470.Chump Change,416.41350490011916
Chump Change.2031561.Chump Change,420.6010411038141
Chump Change.1176140.Chump Change,203.20732576629052
Chump Change.2336133.Chump Change,308.90736287555353
Chump Change.951709.Chump Change,160.2877116070942
Chump Change.585247.Chump Change,71.32323417420028
Chump Change.2625420.Chump Change,135.5194428035758
Chump Change.824097.Chump Change,260.236250260495
Chump Change.2630686.Chump Change,400.2785007654451
Chump Change.644003.Chump Change,234.99391920413348
Chump Change.1329923.Chump Change,326.80117379279505
Chump Change.2472537.Chump Change,257.8499077802023
Chump Change.403531.Chump Change,590.5549675978714
Chump Change.699878.Chump Change,188.90772538531465
Chump Change.1874659.Chump Change,496.97472349496803
Chump Change.862759.Chump Change,416.32248548580213
Chump Change.1166950.Chump Change,130.65258716153338
Chump Change.669077.Chump Change,200.30106520968275
Chump Change.1109700.Chump Change,445.57756848189473
Chump Change.1056998.Chump Change,559.2071299271861
Chump Change.903692.Chump Change,342.3301571705956
Chump Change.140274.Chump Change,413.66629865320067
Chump Change.2171849.Chump Change,383.2848527923097
Chump Change.776067.Chump Change,343.2414105339521
Chump Change.1076258.Chump Change,312.3067343049784
Chump Change.1663216.Chump Change,317.4283076027989
Chump Change.549526.Chump Change,339.2060543621928
Chump Change.243437.Chump Change,455.3449827790347
Chump Change.862622.Chump Change,371.05728908403563
Chump Change.1513144.Chump Change,180.93873117549936
Chump Change.554875.Chump Change,239.06714858954766
Chump Change.2480084.Chump Change,345.91522351806157
Chump Change.1794216.Chump Change,369.49862623973513
Chump Change.2187374.Chump Change,384.00123535635777
Chump Change.2503129.Chump Change,485.05599319378916
Chump Change.263315.Chump Change,302.2833171147572
Chump Change.1734805.Chump Change,447.53816756224364
Chump Change.205706.Chump Change,382.8198025592577
Chump Change.887273.Chump Change,287.06644344214124
Chump Change.1294425.Chump Change,401.5040153602489
Chump Change.693789.Chump Change,376.3599994339711
Chump Change.1508073.Chump Change,267.36833692168636
Chump Change.1371016.Chump Change,313.2257914547931
Chump Change.1296163.Chump Change,400.0000000000595
Chump Change.1075579.Chump Change,300.00000000000637
Chump Change.973356.Chump Change,299.99999999991405
Chump Change.1170033.Chump Change,141.55852147858295
Chump Change.2209675.Chump Change,247.00725200545142
Chump Change.326587.Chump Change,345.95825063136675
Chump Change.1512138.Chump Change,465.85758078806896
Chump Change.989704.Chump Change,95.48447276915543
Chump Change.1129423.Chump Change,306.1934583852124
Chump Change.1744889.Chump Change,338.82114366550627
Chump Change.543981.Chump Change,256.39203892835906
Chump Change.2360117.Chump Change,265.4015120727975
Chump Change.829326.Chump Change,352.1317813627955
Chump Change.2433426.Chump Change,429.6760387432255
Chump Change.395100.Chump Change,358.3426867433938
Chump Change.2336678.Chump Change,355.2354345984594
Chump Change.2422606.Chump Change,321.8637430454372
Chump Change.1567328.Chump Change,288.5972864995256
Chump Change.2091010.Chump Change,266.0044200510044
Chump Change.2537219.Chump Change,332.09378875437693
Chump Change.1392773.Chump Change,317.0599035159154
Chump Change.1697479.Chump Change,304.30256221149915
Chump Change.1990901.Chump Change,338.13925529953735
Chump Change.1712147.Chump Change,295.50670711284295
Chump Change.14690.Chump Change,273.08460391306085
Chump Change.2415594.Chump Change,323.3041099395992
Chump Change.2173336.Chump Change,393.04301036807175
Chump Change.2473170.Chump Change,437.48415282191434
Chump Change.900816.Chump Change,275.25080881759726
Chump Change.1331887.Chump Change,225.06568653080143
Chump Change.566690.Chump Change,508.10998560330984
Chump Change.1623132.Chump Change,397.5332487141541
Chump Change.889439.Chump Change,303.64126284037934
Chump Change.1228922.Chump Change,408.14017398558
Chump Change.122601.Chump Change,397.1897647440015
Chump Change.1623180.Chump Change,512.4832378473207
Chump Change.282486.Chump Change,239.40741016487684
Chump Change.1987434.Chump Change,469.5284674381906
Chump Change.1788036.Chump Change,435.75267870030865
Chump Change.259985.Chump Change,105.07163761060063
Chump Change.756049.Chump Change,237.79884089347277
Chump Change.1443524.Chump Change,362.7739374742332
Chump Change.1319997.Chump Change,497.2412067798133
Chump Change.1483986.Chump Change,474.88023508020876
Chump Change.1992227.Chump Change,107.78276853275518
Chump Change.41412.Chump Change,361.28458138351857
Chump Change.1033971.Chump Change,557.3720855892703
Chump Change.724592.Chump Change,548.3735586325051
Chump Change.844736.Chump Change,300.59952111701955
Chump Change.2429465.Chump Change,79.45494843111842
Chump Change.1420990.Chump Change,134.3378223097907
Chump Change.273292.Chump Change,251.02592320973568
Chump Change.2387785.Chump Change,341.77915634161957
Chump Change.950515.Chump Change,344.01601253649335
Chump Change.2503691.Chump Change,268.12342822179767
Chump Change.1329182.Chump Change,243.48045996832286
Chump Change.62996.Chump Change,140.47377972109558
Chump Change.1181550.Chump Change,290.61649288625944
Chump Change.1436762.Chump Change,428.9459185795768
Chump Change.1608985.Chump Change,337.21806703198575
Chump Change.2298339.Chump Change,308.72681103763824
Chump Change.305151.Chump Change,377.1034183733274
Chump Change.497196.Chump Change,357.9177211517508
Chump Change.2327803.Chump Change,152.2265619606317
Chump Change.716091.Chump Change,251.13627159376875
Chump Change.1468812.Chump Change,457.8116931781343
Chump Change.1174530.Chump Change,741.5355606966307
Chump Change.306466.Chump Change,402.81877688932354
Chump Change.449288.Chump Change,206.47302367933142
Chump Change.1527030.Chump Change,231.7000303257465
Chump Change.2439005.Chump Change,328.10225948030853
Chump Change.132390.Chump Change,299.80552601824525
Chump Change.1732628.Chump Change,439.5307219430289
Chump Change.1053359.Chump Change,355.24137912793526
Chump Change.1657359.Chump Change,349.4278264365998
Chump Change.247794.Chump Change,359.48514587357596
Chump Change.2039337.Chump Change,239.57348448232278
Chump Change.2285616.Chump Change,305.20949785074356
Chump Change.428170.Chump Change,245.7229675902715
Chump Change.358544.Chump Change,392.32474030184704
Chump Change.1402412.Chump Change,317.25310617797555
Chump Change.899232.Chump Change,336.89818732550714
Chump Change.1907667.Chump Change,463.0616078567382
Chump Change.764750.Chump Change,646.9432702875268
Chump Change.758691.Chump Change,226.1483914834793
Chump Change.1306185.Chump Change,418.7760577420571
Chump Change.2414930.Chump Change,141.62850998695248
Chump Change.160650.Chump Change,282.00013307512404
Chump Change.2423875.Chump Change,191.03996636107777
Chump Change.1481271.Chump Change,351.18682571011493
Chump Change.2482233.Chump Change,374.22359956745606
Chump Change.2618229.Chump Change,454.6497752176952
Chump Change.2467008.Chump Change,284.0328690333106
Chump Change.1401310.Chump Change,540.504900614114
Chump Change.1279874.Chump Change,462.5938523941137
Chump Change.1513370.Chump Change,447.41534701461256
Chump Change.2517152.Chump Change,288.1972683381447
Chump Change.2312349.Chump Change,255.55978573537485
Chump Change.1224344.Chump Change,121.29523835973815
Chump Change.1234158.Chump Change,230.88147646462573
Chump Change.635363.Chump Change,484.63273205550354
Chump Change.950827.Chump Change,290.90840754053386
Chump Change.834184.Chump Change,290.64553347939034
Chump Change.1079762.Chump Change,342.47325247491284
Chump Change.656399.Chump Change,301.6889992451556
Chump Change.2241806.Chump Change,334.9166451524769
Chump Change.1058950.Chump Change,320.7971967141557
Chump Change.166830.Chump Change,108.40866569602166
Chump Change.68845.Chump Change,109.83364697261013
Chump Change.408459.Chump Change,542.3729199306218
Chump Change.1869632.Chump Change,248.6522876851047
Chump Change.2309150.Chump Change,254.61195097272352
Chump Change.1261894.Chump Change,241.56048537529395
Chump Change.546578.Chump Change,225.92630018285985
Chump Change.2028934.Chump Change,291.198911629085
Chump Change.310856.Chump Change,218.03893174318515
Chump Change.2571254.Chump Change,458.35078880390404
Chump Change.2431286.Chump Change,338.4105905776287
Chump Change.1081716.Chump Change,414.4615740828071
Chump Change.1688444.Chump Change,371.72022587584513
Chump Change.973736.Chump Change,279.9744090058694
Chump Change.1602923.Chump Change,99.379906405457
Chump Change.846887.Chump Change,85.62002769611358
Chump Change.780936.Chump Change,294.1756539255419
Chump Change.745867.Chump Change,420.87839707155064
Chump Change.2003092.Chump Change,515.7239059432818
Chump Change.907840.Chump Change,672.1057600122709
Chump Change.2519847.Chump Change,193.24458712359927
Chump Change.23244.Chump Change,415.02527691448466
Chump Change.640910.Chump Change,399.6894049219203
Chump Change.853261.Chump Change,364.5154796199114
Chump Change.1910881.Chump Change,258.95758570122666
Chump Change.1127292.Chump Change,352.46883008456905
Chump Change.327122.Chump Change,350.70823093928453
Chump Change.2557615.Chump Change,306.0470161981249
Chump Change.1120091.Chump Change,316.1781941634037
Chump Change.1093275.Chump Change,317.15615133032946
Chump Change.69867.Chump Change,117.64292360023933
Chump Change.1943087.Chump Change,272.2952267631276
Chump Change.1265764.Chump Change,113.42819951896475
Chump Change.2164355.Chump Change,330.58250898263674
Chump Change.1945809.Chump Change,321.54367615546124
Chump Change.145212.Chump Change,327.4013450688507
Chump Change.1977959.Chump Change,349.9109747212068
Chump Change.1281187.Chump Change,314.60593575039314
Chump Change.2367275.Chump Change,371.02401288896834
Chump Change.12771.Chump Change,383.000156600808
Chump Change.2353323.Chump Change,259.60848380963955
Chump Change.918023.Chump Change,354.95280783971657
Chump Change.2129835.Chump Change,124.1523845112757
Chump Change.447223.Chump Change,271.04674408654006
Chump Change.592010.Chump Change,384.887492038139
Chump Change.431609.Chump Change,281.0602928695874
Chump Change.272772.Chump Change,221.36890616145425
Chump Change.955917.Chump Change,261.79580297733327
Chump Change.1735266.Chump Change,438.5117696172707
Chump Change.928743.Chump Change,322.4344394587079
Chump Change.1624421.Chump Change,334.31194685221044
Chump Change.2321468.Chump Change,358.0914174370446
Chump Change.160876.Chump Change,385.467190558589
Chump Change.240705.Chump Change,427.921795053069
Chump Change.2642565.Chump Change,258.37386282561476
Chump Change.622194.Chump Change,371.092696742736
Chump Change.273084.Chump Change,404.0345072776511
Chump Change.2600899.Chump Change,305.9677906563241
Chump Change.2050416.Chump Change,374.68154076639564
Chump Change.1267643.Chump Change,188.7735139172726
Chump Change.807586.Chump Change,463.4765419386464
Chump Change.1005101.Chump Change,553.5753775487152
Chump Change.102219.Chump Change,570.2852335437534
Chump Change.265628.Chump Change,418.9653181431442
Chump Change.2323068.Chump Change,285.7512495718742
Chump Change.2098144.Chump Change,263.828297736204
Chump Change.1378276.Chump Change,213.23106713386807
Chump Change.886716.Chump Change,403.3911870867856
Chump Change.316716.Chump Change,473.72415790488026
Chump Change.1573271.Chump Change,475.47194870689975
Chump Change.2240318.Chump Change,425.2520102229656
Chump Change.711595.Chump Change,286.86197132312907
Chump Change.1199825.Chump Change,413.08329401091646
Chump Change.2085613.Chump Change,274.4928767331977
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.1488844.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,265.5126975513149
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.822109.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,434.31454634975285
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.885013.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,340.4237200563648
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.2059652.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,439.91636269448355
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.1666394.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,274.214272529691
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.1759415.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,382.9591361160608
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.1025579.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,251.21998805139535
Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo.712664.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,253.89670905059845
